pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
HD 216435 b,HD 216435,hd 216435,Radial Velocity,radial velocity,2002,2002,false,2000s,1311.0,13.7,400.4,,32.9834,343.4094703,-48.5986332
HD 216437 b,HD 216437,hd 216437,Radial Velocity,radial velocity,2002,2002,false,2000s,1359.0,13.0,1334.8793094,,26.6902,343.6639631,-70.0733957
HD 8574 b,HD 8574,hd 8574,Radial Velocity,radial velocity,2002,2002,false,2000s,227.0,13.4,645.1949,,44.8264,21.3033807,28.5660169
HD 86081 b,HD 86081,hd 86081,Radial Velocity,radial velocity,2006,2006,false,2000s,2.1378431,13.6,470.3884,,103.936,149.0243714,-3.8083543
HD 37124 d,HD 37124,hd 37124,Radial Velocity,radial velocity,2005,2005,false,2000s,1862.0,14.0,221.20968,,31.6634,84.2599947,20.7289784
HD 9446 c,HD 9446,hd 9446,Radial Velocity,radial velocity,2009,2009,false,2000s,192.9,13.4,578.426,,50.3503,23.3350424,29.2649187
HD 8673 b,HD 8673,hd 8673,Radial Velocity,radial velocity,2009,2009,false,2000s,1644.69097,12.3,4210.59073594,,37.8619,21.5378455,34.5793389
HD 219828 b,HD 219828,hd 219828,Radial Velocity,radial velocity,2007,2007,false,2000s,3.83483,4.59,19.06970442,,73.114,349.6947029,18.6457524
HD 38529 b,HD 38529,hd 38529,Radial Velocity,radial velocity,2000,2000,false,2000s,14.3099,14.1,206.58846455,,42.3538,86.6451363,1.1675866
HD 99492 b,HD 99492,hd 99492,Radial Velocity,radial velocity,2004,2004,false,2000s,17.0503,5.44,25.5,,18.2038,171.689687,3.0071331
HIP 14810 d,HIP 14810,hip 14810,Radial Velocity,radial velocity,2009,2009,false,2000s,981.8,14.1,187.5197,,50.48,47.809275,21.0971302
HD 40307 b,HD 40307,hd 40307,Radial Velocity,radial velocity,2009,2009,false,2000s,4.3123,,1188.99607059,910.0,12.9363,88.5172191,-60.0237289
HD 40979 b,HD 40979,hd 40979,Radial Velocity,radial velocity,2002,2002,false,2000s,264.14999,12.9,1484.2661,,34.0883,91.1253346,44.2597855
xi Aql b,xi Aql,xi aql,Radial Velocity,radial velocity,2007,2007,false,2000s,136.97,13.4,616.90493799,,56.1858,298.5624491,8.4611051
OGLE-TR-132 b,OGLE-TR-132,ogle-tr-132,Transit,transit,2004,2004,false,2000s,1.689868,13.45,375.02,2013.0,2012.62,162.6440933,-61.9572476
HD 23079 b,HD 23079,hd 23079,Radial Velocity,radial velocity,2001,2001,false,2000s,735.74,13.2,845.42356262,,33.4591,54.9281897,-52.9162344
HD 4203 b,HD 4203,hd 4203,Radial Velocity,radial velocity,2001,2001,false,2000s,431.88,13.3,708.7609,,81.3795,11.1722288,20.4483925
HD 43691 b,HD 43691,hd 43691,Radial Velocity,radial velocity,2007,2007,false,2000s,36.9987,13.2,810.4665,,85.6009,94.8946124,41.0920773
HD 41004 B b,HD 41004 B,hd 41004 b,Radial Velocity,radial velocity,2003,2003,false,2000s,1.3283,12.1,5838.29,,41.5504,89.9565956,-48.2394114
HD 231701 b,HD 231701,hd 231701,Radial Velocity,radial velocity,2007,2007,false,2000s,141.63,13.7,359.1479,,108.877,293.017622,16.4743566
HD 5319 b,HD 5319,hd 5319,Radial Velocity,radial velocity,2007,2007,false,2000s,637.1,13.5,494.54348,,121.405,13.7558096,0.7893425
LP 261-75 b,LP 261-75 A,lp 261-75 a,Imaging,imaging,2006,2006,false,2000s,,12.1,6674.396547,1500.0,33.928,147.7685281,35.9685562
WASP-12 b,WASP-12,wasp-12,Transit,transit,2008,2008,false,2000s,1.091418901,22.02564708,467.2101,2601.0,427.246,97.636645,29.6722662
CoRoT-4 b,CoRoT-4,corot-4,Transit,transit,2008,2008,false,2000s,9.20205,13.34,228.83,1074.0,726.412,102.1946233,-0.6727861
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,ogle-2006-blg-109l,Microlensing,microlensing,2008,2008,false,2000s,4927.5,11.1,86.0,59.0,1510.0,268.143792,-30.0877778
HD 86226 b,HD 86226,hd 86226,Radial Velocity,radial velocity,2009,2009,false,2000s,1628.0,14.3,143.0235,176.0,45.683,149.1235154,-24.0991859
OGLE-TR-113 b,OGLE-TR-113,ogle-tr-113,Transit,transit,2004,2004,false,2000s,1.4324752,12.251,400.449,1342.0,566.459,163.1010355,-61.4468591
