pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
Kepler-824 b,Kepler-824,kepler-824,Transit,transit,2016,2016,false,2010s,4.51436633,1.87,4.16,1231.0,1201.4,290.477406,39.7319975
Kepler-743 b,Kepler-743,kepler-743,Transit,transit,2016,2016,false,2010s,3.179262921,1.21,1.92,1101.0,278.987,295.57423,42.8064255
Kepler-821 b,Kepler-821,kepler-821,Transit,transit,2016,2016,false,2010s,1.92279873,1.31,2.27,1215.0,614.571,285.6173937,39.3794684
Kepler-749 b,Kepler-749,kepler-749,Transit,transit,2016,2016,false,2010s,17.31716585,3.1,9.8,454.0,721.027,299.8973341,43.9040667
Kepler-820 b,Kepler-820,kepler-820,Transit,transit,2016,2016,false,2010s,127.8338098,6.09,30.8,554.0,1387.2,291.0201523,39.2206091
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,ogle-2015-blg-0051l,Microlensing,microlensing,2016,2016,false,2010s,,14.0,230.0,,8200.0,269.662537,-28.0316944
Kepler-56 d,Kepler-56,kepler-56,Radial Velocity,radial velocity,2016,2016,false,2010s,1002.0,12.8,1784.0,,912.994,293.7583002,41.871807
Kepler-755 b,Kepler-755,kepler-755,Transit,transit,2016,2016,false,2010s,1.269090374,1.76,3.75,1331.0,399.034,296.8609348,41.0973178
Kepler-816 b,Kepler-816,kepler-816,Transit,transit,2016,2016,false,2010s,10.506825646,10.24,74.5,668.0,983.697,293.3628165,39.2124394
Kepler-791 b,Kepler-791,kepler-791,Transit,transit,2016,2016,false,2010s,14.5539759,3.05,9.53,939.0,1266.34,293.5958044,39.0294267
Kepler-793 b,Kepler-793,kepler-793,Transit,transit,2016,2016,false,2010s,4.24153639,1.37,2.45,1177.0,985.699,295.2167334,38.7744269
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,ogle-2012-blg-0950l,Microlensing,microlensing,2016,2016,false,2010s,,6.56,35.0,,2600.0,272.019257,-29.7315826
HD 42618 b,HD 42618,hd 42618,Radial Velocity,radial velocity,2016,2016,false,2010s,149.61,3.89,14.4,337.0,24.3358,93.0032173,6.7819742
Kepler-757 b,Kepler-757,kepler-757,Transit,transit,2016,2016,false,2010s,1.022678821,1.36,2.42,1734.0,1068.68,296.6804876,41.3865279
Kepler-759 b,Kepler-759,kepler-759,Transit,transit,2016,2016,false,2010s,41.805985,2.27,5.77,533.0,1073.48,290.1314231,41.3814345
Kepler-815 b,Kepler-815,kepler-815,Transit,transit,2016,2016,false,2010s,8.57503552,4.11,15.8,1374.0,1259.28,285.2211238,47.8813037
Kepler-790 b,Kepler-790,kepler-790,Transit,transit,2016,2016,false,2010s,13.73469807,2.18,5.39,634.0,703.168,286.9171489,38.8722123
Kepler-787 b,Kepler-787,kepler-787,Transit,transit,2016,2016,false,2010s,0.928310498,1.28,2.18,1115.0,503.568,291.6924773,38.5729105
TYC 3667-1280-1 b,TYC 3667-1280-1,tyc 3667-1280-1,Radial Velocity,radial velocity,2016,2016,false,2010s,26.468,12.8,1716.282,1350.0,477.516,12.8875757,58.4261485
Kepler-26 b,Kepler-26,kepler-26,Transit,transit,2011,2011,false,2010s,12.28,2.78,5.12,431.0,335.307,284.9410627,46.5664505
Kepler-760 b,Kepler-760,kepler-760,Transit,transit,2016,2016,false,2010s,8.70419416,3.06,9.59,748.0,792.336,287.5931997,44.1794278
Kepler-502 b,Kepler-502,kepler-502,Transit,transit,2016,2016,false,2010s,4.28686431,4.77,20.4,1217.0,1591.04,291.080133,43.8601911
Kepler-812 b,Kepler-812,kepler-812,Transit,transit,2016,2016,false,2010s,10.11716531,3.55,12.3,1163.0,1482.74,288.8552821,48.208517
Kepler-811 b,Kepler-811,kepler-811,Transit,transit,2016,2016,false,2010s,23.58447697,2.7,7.75,730.0,985.041,285.4241593,47.8345586
Kepler-484 b,Kepler-484,kepler-484,Transit,transit,2016,2016,false,2010s,10.045569313,2.28,5.82,766.0,382.136,284.3942844,46.2491109
Kepler-26 c,Kepler-26,kepler-26,Transit,transit,2011,2011,false,2010s,17.2559,2.72,6.2,385.0,335.307,284.9410627,46.5664505
Kepler-474 b,Kepler-474,kepler-474,Transit,transit,2016,2016,false,2010s,5.660672935,3.06,9.59,1115.0,841.496,292.3215174,43.8811723
Kepler-768 b,Kepler-768,kepler-768,Transit,transit,2016,2016,false,2010s,11.3910025,1.79,3.86,618.0,784.56,294.1156858,38.3934378
Kepler-810 b,Kepler-810,kepler-810,Transit,transit,2016,2016,false,2010s,4.59725385,1.93,4.38,1105.0,1458.59,296.6148615,48.0825642
Kepler-827 b,Kepler-827,kepler-827,Transit,transit,2016,2016,false,2010s,51.92927591,5.63,27.0,574.0,2046.68,294.9660027,42.7085608
Kepler-458 c,KIC 9663113,kic 9663113,Transit,transit,2016,2016,false,2010s,20.74028413,4.2,16.4,798.0,1594.74,297.0454037,46.3286653
Kepler-307 c,Kepler-307,kepler-307,Transit,transit,2013,2013,false,2010s,13.0729,2.2,3.64,739.0,575.581,297.7950939,40.4176403
Kepler-500 b,Kepler-500,kepler-500,Transit,transit,2016,2016,false,2010s,8.508324398,2.58,7.18,909.0,807.48,295.9513472,43.8519884
Kepler-806 b,Kepler-806,kepler-806,Transit,transit,2016,2016,false,2010s,8.09219642,1.14,1.55,1089.0,361.896,296.0071956,44.8535698
Kepler-784 b,Kepler-784,kepler-784,Transit,transit,2016,2016,false,2010s,31.5922646,1.58,3.12,688.0,1303.72,295.9206663,47.4486164
Kepler-831 b,Kepler-831,kepler-831,Transit,transit,2016,2016,false,2010s,5.62153941,1.27,2.15,992.0,593.54,294.9855607,42.7277355
Kepler-779 b,Kepler-779,kepler-779,Transit,transit,2016,2016,false,2010s,7.09714223,0.92,0.721,425.0,283.155,285.6285208,44.3107855
Kepler-803 b,Kepler-803,kepler-803,Transit,transit,2016,2016,false,2010s,50.28638192,3.79,13.8,543.0,639.771,299.2216728,44.6939033
Kepler-802 b,Kepler-802,kepler-802,Transit,transit,2016,2016,false,2010s,40.0587473,3.54,12.3,489.0,780.585,286.0157998,45.0077413
Kepler-830 b,Kepler-830,kepler-830,Transit,transit,2016,2016,false,2010s,11.29695137,1.7,3.53,907.0,1122.0,295.054238,42.7568316
Kepler-829 b,Kepler-829,kepler-829,Transit,transit,2016,2016,false,2010s,6.88337562,2.11,5.1,857.0,1073.76,282.3328312,42.4638125
Kepler-477 b,Kepler-477,kepler-477,Transit,transit,2016,2016,false,2010s,11.11990653,2.07,4.94,649.0,367.0,288.067445,42.355305
Kepler-505 b,Kepler-505,kepler-505,Transit,transit,2016,2016,false,2010s,27.52197994,2.6,7.27,314.0,283.41,287.857953,42.5426758
Kepler-499 b,Kepler-499,kepler-499,Transit,transit,2016,2016,false,2010s,5.632528453,2.17,5.35,844.0,556.726,295.1099549,43.9151012
HD 141399 b,HD 141399,hd 141399,Radial Velocity,radial velocity,2014,2014,false,2010s,94.44,14.3,143.34133,,37.0169,236.7235392,46.986288
HD 141399 c,HD 141399,hd 141399,Radial Velocity,radial velocity,2014,2014,false,2010s,201.99,13.6,422.7139,,37.0169,236.7235392,46.986288
Kepler-745 b,Kepler-745,kepler-745,Transit,transit,2016,2016,false,2010s,9.93143556,2.16,5.31,931.0,1780.38,291.4994412,37.0592571
Kepler-848 b,Kepler-848,kepler-848,Transit,transit,2016,2016,false,2010s,6.91134416,1.7,3.53,1086.0,1378.47,293.2882949,48.8116114
Kepler-794 b,Kepler-794,kepler-794,Transit,transit,2016,2016,false,2010s,11.13125132,2.11,5.1,952.0,931.192,288.1336793,38.9968923
Kepler-796 b,Kepler-796,kepler-796,Transit,transit,2016,2016,false,2010s,6.40087618,1.3,2.24,1109.0,817.584,287.3078999,39.1447097
HD 141399 e,HD 141399,hd 141399,Radial Velocity,radial velocity,2014,2014,false,2010s,5000.0,14.1,209.7678,,37.0169,236.7235392,46.986288
Kepler-753 b,Kepler-753,kepler-753,Transit,transit,2016,2016,false,2010s,5.747725012,1.91,4.31,641.0,274.767,291.9032411,37.9023677
Kepler-752 b,Kepler-752,kepler-752,Transit,transit,2016,2016,false,2010s,18.82747265,2.81,8.3,632.0,1232.29,292.2681469,37.955672
Kepler-846 b,Kepler-846,kepler-846,Transit,transit,2016,2016,false,2010s,19.80792185,2.48,6.71,624.0,1127.12,287.0570731,49.0460112
Kepler-845 b,Kepler-845,kepler-845,Transit,transit,2016,2016,false,2010s,0.927859821,2.04,4.82,1361.0,431.051,290.9576363,49.2037262
Kepler-771 b,Kepler-771,kepler-771,Transit,transit,2016,2016,false,2010s,8.73485836,1.82,3.97,890.0,1393.85,287.4441104,38.0884183
Kepler-773 b,Kepler-773,kepler-773,Transit,transit,2016,2016,false,2010s,3.749100061,1.43,2.63,1160.0,547.026,290.8846217,38.0575539
Kepler-844 b,Kepler-844,kepler-844,Transit,transit,2016,2016,false,2010s,2.613020856,1.68,3.46,713.0,431.776,287.8578541,48.7739646
Kepler-843 b,Kepler-843,kepler-843,Transit,transit,2016,2016,false,2010s,2.053879821,2.59,7.22,1523.0,1165.66,296.3219786,48.9714373
HIP 74890 b,HIP 74890,hip 74890,Radial Velocity,radial velocity,2016,2016,false,2010s,822.3,13.3,762.792,,78.6562,229.5714974,-41.4210961
Kepler-767 b,Kepler-767,kepler-767,Transit,transit,2016,2016,false,2010s,161.5280101,6.64,35.7,366.0,2251.03,291.5791562,38.0358066
Kepler-774 b,Kepler-774,kepler-774,Transit,transit,2016,2016,false,2010s,11.0895723,3.17,10.2,1422.0,917.804,291.0318604,38.211894
Kepler-841 b,Kepler-841,kepler-841,Transit,transit,2016,2016,false,2010s,124.4198398,5.23,23.8,416.0,998.961,284.2513637,48.8095962
Kepler-842 b,Kepler-842,kepler-842,Transit,transit,2016,2016,false,2010s,1.21956827,1.6,3.19,1252.0,532.726,292.3285976,49.6535171
Kepler-839 b,Kepler-839,kepler-839,Transit,transit,2016,2016,false,2010s,37.8144514,2.57,7.13,626.0,944.561,291.074684,45.242544
HD 133131 A b,HD 133131 A,hd 133131 a,Radial Velocity,radial velocity,2016,2016,false,2010s,649.0,13.6,451.3186,,51.4736,225.8984524,-27.8431369
Kepler-770 b,Kepler-770,kepler-770,Transit,transit,2016,2016,false,2010s,18.92540274,2.3,5.9,1171.0,930.457,286.4904589,38.374872
Kepler-769 b,Kepler-769,kepler-769,Transit,transit,2016,2016,false,2010s,7.42608998,2.92,8.85,1037.0,1169.57,292.7130925,38.3581685
HD 133131 B b,HD 133131 B,hd 133131 b,Radial Velocity,radial velocity,2016,2016,false,2010s,5769.0,13.3,794.575,,51.2993,225.8999745,-27.8415947
Kepler-744 b,Kepler-744,kepler-744,Transit,transit,2016,2016,false,2010s,12.06222443,1.62,3.26,750.0,449.964,296.4960493,47.1827848
Kepler-765 b,Kepler-765,kepler-765,Transit,transit,2016,2016,false,2010s,27.6655226,2.43,6.48,641.0,1076.28,283.1846044,47.1557114
Kepler-834 b,Kepler-834,kepler-834,Transit,transit,2016,2016,false,2010s,13.32388301,2.02,4.74,378.0,633.937,287.0544674,45.1803351
Kepler-832 b,Kepler-832,kepler-832,Transit,transit,2016,2016,false,2010s,7.1396941,2.06,4.9,965.0,1688.12,295.9261101,45.383869
Kepler-912 b,Kepler-912,kepler-912,Transit,transit,2016,2016,false,2010s,2.534756273,2.8,8.25,1218.0,2004.72,298.1111779,41.758324
Kepler-1017 b,Kepler-1017,kepler-1017,Transit,transit,2016,2016,false,2010s,7.23400469,1.99,4.62,831.0,552.058,283.469299,40.1325185
Kepler-980 b,Kepler-980,kepler-980,Transit,transit,2016,2016,false,2010s,11.55102504,2.67,7.61,845.0,961.468,294.6129869,45.060174
Kepler-983 b,Kepler-983,kepler-983,Transit,transit,2016,2016,false,2010s,60.0855082,2.36,6.17,485.0,714.437,285.1042243,45.0080745
Kepler-870 b,Kepler-870,kepler-870,Transit,transit,2016,2016,false,2010s,21.3587621,2.78,8.15,691.0,1259.46,295.4025625,50.4785992
Kepler-869 b,Kepler-869,kepler-869,Transit,transit,2016,2016,false,2010s,40.4287755,3.61,12.7,494.0,939.455,289.4245955,50.9941198
Kepler-913 b,Kepler-913,kepler-913,Transit,transit,2016,2016,false,2010s,10.29672521,2.06,4.9,1129.0,991.618,297.5830564,41.9523531
Kepler-910 b,Kepler-910,kepler-910,Transit,transit,2016,2016,false,2010s,2.364369015,0.82,0.477,1752.0,400.289,296.0472937,42.7429414
Kepler-964 b,Kepler-964,kepler-964,Transit,transit,2016,2016,false,2010s,13.5225106,2.12,5.14,652.0,454.626,295.300065,40.5565792
Kepler-963 b,Kepler-963,kepler-963,Transit,transit,2016,2016,false,2010s,9.97683705,2.66,7.56,802.0,771.494,296.7529742,45.0411049
Kepler-866 b,Kepler-866,kepler-866,Transit,transit,2016,2016,false,2010s,2.617032536,1.63,3.29,996.0,646.667,290.1222112,43.085407
Kepler-865 b,Kepler-865,kepler-865,Transit,transit,2016,2016,false,2010s,14.16399294,2.49,6.76,694.0,586.137,297.7242257,43.5272796
Kepler-915 b,Kepler-915,kepler-915,Transit,transit,2016,2016,false,2010s,4.59489604,1.5,2.86,1319.0,849.036,290.5921293,45.7372184
Kepler-914 b,Kepler-914,kepler-914,Transit,transit,2016,2016,false,2010s,4.40966548,1.38,2.48,1192.0,753.723,290.4120774,44.8993227
Kepler-1051 b,Kepler-1051,kepler-1051,Transit,transit,2016,2016,false,2010s,25.96200249,3.4,11.5,850.0,829.343,295.1581062,40.8988186
Kepler-1058 b,Kepler-1058,kepler-1058,Transit,transit,2016,2016,false,2010s,110.96546,2.72,7.85,239.0,491.997,294.5956256,45.8750556
Kepler-864 b,Kepler-864,kepler-864,Transit,transit,2016,2016,false,2010s,5.83376092,2.4,6.35,1143.0,2022.9,285.0570943,46.3206074
Kepler-863 b,Kepler-863,kepler-863,Transit,transit,2016,2016,false,2010s,15.59461874,2.9,8.75,718.0,1499.66,297.6644677,43.2489903
Kepler-923 b,Kepler-923,kepler-923,Transit,transit,2016,2016,false,2010s,6.93366476,1.38,2.48,1104.0,1000.28,294.1710831,40.0551372
Kepler-916 b,Kepler-916,kepler-916,Transit,transit,2016,2016,false,2010s,32.2968798,1.76,3.75,503.0,830.712,290.9833818,45.9733334
Kepler-950 b,Kepler-950,kepler-950,Transit,transit,2016,2016,false,2010s,98.7180406,8.98,59.6,360.0,2161.6,287.9565768,41.1302834
Kepler-1029 b,Kepler-1029,kepler-1029,Transit,transit,2016,2016,false,2010s,4.417696479,1.26,2.13,790.0,366.656,292.1328738,41.5474786
Kepler-958 b,Kepler-958,kepler-958,Transit,transit,2016,2016,false,2010s,9.7678805,2.06,4.9,749.0,449.773,287.2566578,46.0667247
Kepler-861 b,Kepler-861,kepler-861,Transit,transit,2016,2016,false,2010s,3.949631375,2.28,5.82,966.0,850.327,292.3539624,46.2262465
Kepler-862 b,Kepler-862,kepler-862,Transit,transit,2016,2016,false,2010s,3.148664534,2.21,5.52,1097.0,1039.03,297.7792466,46.4926688
Kepler-927 b,Kepler-927,kepler-927,Transit,transit,2016,2016,false,2010s,9.1149903,1.72,3.61,906.0,831.685,289.3834807,41.3926651
Kepler-962 b,Kepler-962,kepler-962,Transit,transit,2016,2016,false,2010s,12.05707239,1.97,4.54,689.0,411.486,295.3131906,46.2375024
Kepler-930 b,Kepler-930,kepler-930,Transit,transit,2016,2016,false,2010s,71.4517775,2.13,5.18,561.0,848.396,298.3144494,42.2473698
Kepler-929 b,Kepler-929,kepler-929,Transit,transit,2016,2016,false,2010s,0.921032135,1.11,1.41,2362.0,1311.23,298.4811022,41.6152603
Kepler-952 b,Kepler-952,kepler-952,Transit,transit,2016,2016,false,2010s,130.3546919,7.65,45.4,369.0,1304.25,285.3718781,41.9938697
Kepler-965 b,Kepler-965,kepler-965,Transit,transit,2016,2016,false,2010s,134.2527298,3.38,11.4,393.0,582.828,298.5153169,41.8912305
Kepler-979 b,Kepler-979,kepler-979,Transit,transit,2016,2016,false,2010s,8.0880135,2.72,7.85,792.0,576.503,300.3712023,46.4081872
Kepler-932 b,Kepler-932,kepler-932,Transit,transit,2016,2016,false,2010s,1.921437396,1.37,2.45,1276.0,465.612,296.9520797,43.2720233
Kepler-931 b,Kepler-931,kepler-931,Transit,transit,2016,2016,false,2010s,8.03755877,1.33,2.33,744.0,490.0,297.1326937,42.7682885
Kepler-1006 b,Kepler-1006,kepler-1006,Transit,transit,2016,2016,false,2010s,19.76172042,1.54,2.99,791.0,1081.738,295.7542063,42.5373065
Kepler-990 b,Kepler-990,kepler-990,Transit,transit,2016,2016,false,2010s,9.91723428,2.6,7.27,903.0,802.163,297.9381813,46.8813194
Kepler-892 b,Kepler-892,kepler-892,Transit,transit,2016,2016,false,2010s,13.7521072,2.81,8.3,556.0,570.727,283.1296399,43.8880983
Kepler-895 b,Kepler-895,kepler-895,Transit,transit,2016,2016,false,2010s,2.806242328,1.54,2.99,771.0,540.134,289.2906978,51.4089936
Kepler-507 b,Kepler-507,kepler-507,Transit,transit,2016,2016,false,2010s,3.568096926,1.3,5.69692195,1407.0,391.644,297.0188074,50.409046
Kepler-1027 b,Kepler-1027,kepler-1027,Transit,transit,2016,2016,false,2010s,1.907805199,0.89,0.64,1268.0,405.104,287.5711746,42.8138159
Kepler-982 b,Kepler-982,kepler-982,Transit,transit,2016,2016,false,2010s,15.7738221,2.25,5.69,955.0,801.479,288.4176803,46.5904531
Kepler-1052 b,Kepler-1052,kepler-1052,Transit,transit,2016,2016,false,2010s,34.8538276,2.93,8.91,522.0,943.444,295.34273,46.6022134
Kepler-897 b,Kepler-897,kepler-897,Transit,transit,2016,2016,false,2010s,8.0472642,2.39,6.3,855.0,1519.25,290.5867992,51.6957731
Kepler-898 b,Kepler-898,kepler-898,Transit,transit,2016,2016,false,2010s,5.8706191,1.49,2.83,616.0,484.891,286.5854116,46.8708877
Kepler-938 b,Kepler-938,kepler-938,Transit,transit,2016,2016,false,2010s,52.6298417,2.22,5.56,544.0,1182.05,294.7890593,46.9839352
Kepler-986 b,Kepler-986,kepler-986,Transit,transit,2016,2016,false,2010s,56.4349938,2.36,6.17,465.0,548.364,293.0940391,42.8964457
Kepler-978 b,Kepler-978,kepler-978,Transit,transit,2016,2016,false,2010s,49.6221509,2.99,9.22,546.0,682.522,286.7107166,43.0433585
Kepler-960 b,Kepler-960,kepler-960,Transit,transit,2016,2016,false,2010s,3.12686223,2.29,5.86,1391.0,284.916,281.4572217,46.7465538
Kepler-976 b,Kepler-976,kepler-976,Transit,transit,2016,2016,false,2010s,105.9564148,3.96,14.9,324.0,1012.41,289.8696232,46.7296855
Kepler-899 b,Kepler-899,kepler-899,Transit,transit,2016,2016,false,2010s,19.17891293,2.68,7.65,640.0,1246.43,297.4825612,40.6807412
Kepler-1015 b,Kepler-1015,kepler-1015,Transit,transit,2016,2016,false,2010s,16.00494214,3.55,12.3,1040.0,739.357,292.7573088,43.4268439
Kepler-1002 b,Kepler-1002,kepler-1002,Transit,transit,2016,2016,false,2010s,4.336429331,1.71,3.57,1453.0,408.303,293.0794629,43.073677
Kepler-889 b,Kepler-889,kepler-889,Transit,transit,2016,2016,false,2010s,3.744439,1.09,1.32,1328.0,598.313,291.467454,50.7595597
Kepler-903 b,Kepler-903,kepler-903,Transit,transit,2016,2016,false,2010s,10.3507721,2.01,4.7,842.0,1369.24,288.7710137,40.6641771
Kepler-904 b,Kepler-904,kepler-904,Transit,transit,2016,2016,false,2010s,3.021668632,1.77,3.78,1332.0,978.125,288.8229001,40.38901
Kepler-918 b,Kepler-918,kepler-918,Transit,transit,2016,2016,false,2010s,4.85386933,1.74,3.68,1052.0,1025.03,298.2007268,48.2677925
Kepler-920 b,Kepler-920,kepler-920,Transit,transit,2016,2016,false,2010s,6.53192704,2.42,6.44,907.0,1001.68,284.2969363,49.1585983
Kepler-961 b,Kepler-961,kepler-961,Transit,transit,2016,2016,false,2010s,16.87727414,2.55,7.04,642.0,574.314,282.0354942,43.6312491
Kepler-972 b,Kepler-972,kepler-972,Transit,transit,2016,2016,false,2010s,7.03932553,4.65,19.5,1060.0,1198.03,295.828679,43.4254371
Kepler-886 b,Kepler-886,kepler-886,Transit,transit,2016,2016,false,2010s,6.24146367,1.52,2.92,1111.0,711.297,286.2717162,43.5952037
Kepler-885 b,Kepler-885,kepler-885,Transit,transit,2016,2016,false,2010s,18.11472949,2.5,6.8,830.0,651.318,288.6615682,49.7371538
Kepler-906 b,Kepler-906,kepler-906,Transit,transit,2016,2016,false,2010s,41.6979976,2.11,5.1,537.0,757.791,291.4055614,40.1254254
Kepler-466 c,Kepler-466,kepler-466,Transit,transit,2016,2016,false,2010s,3.709213846,1.25,2.1,1206.0,530.122,295.6486585,48.4955191
Kepler-921 b,Kepler-921,kepler-921,Transit,transit,2016,2016,false,2010s,51.300634,2.87,8.6,492.0,934.49,284.6162253,49.1907438
