pl_name,hostname,hostname_canon,discoverymethod,discoverymethod_canon,disc_year,disc_year_int,disc_year_bad,disc_era,pl_orbper,pl_rade,pl_bmasse,pl_eqt,sy_dist,ra,dec
TOI-2285 b,TOI-2285,toi-2285,Transit,transit,2021,2021,false,2020s,13.635109,1.77,19.5,358.0,42.409,332.5632644,58.7060934
TOI-771 b,TOI-771,toi-771,Transit,transit,2024,2024,false,2020s,2.3260155,1.36,2.47,543.0,25.2788,164.1138903,-72.9851736
TOI-5110 b,TOI-5110,toi-5110,Transit,transit,2024,2024,false,2020s,30.158577,11.98240037,921.7023803,976.0,392.259,94.4042694,31.6103309
TOI-1453 c,TOI-1453,toi-1453,Transit,transit,2025,2025,false,2020s,6.5886982,2.224,2.95,819.8,78.7415,258.2232705,57.1977779
HD 35843 c,HD 35843,hd 35843,Transit,transit,2025,2025,false,2020s,46.9622,2.54,11.32,479.0,69.6026,81.3488924,-44.4312849
TOI-7041 b,TOI-7041,toi-7041,Transit,transit,2025,2025,false,2020s,9.691,11.43316031,114.41822652,882.37,439.52,357.8021716,-50.8698618
TOI-1803 c,TOI-1803,toi-1803,Transit,transit,2025,2025,false,2020s,12.885779,4.29,8.0,588.0,119.24,178.0461054,35.1718001
TOI-1803 b,TOI-1803,toi-1803,Transit,transit,2025,2025,false,2020s,6.293287,2.99,10.32,747.0,119.24,178.0461054,35.1718001
TOI-561 c,TOI-561,toi-561,Transit,transit,2020,2020,false,2020s,10.778838,2.865,5.93,802.0,85.799,148.1851516,6.216103
TOI-1266 b,TOI-1266,toi-1266,Transit,transit,2020,2020,false,2020s,10.8945,2.52,4.46,415.0,36.0118,197.9965833,65.8336973
TOI-2328 b,TOI-2328,toi-2328,Transit,transit,2025,2025,false,2020s,17.10197,9.97599282,50.85254512,842.0,231.782,31.6907424,-81.247376
TOI-2015 b,TOI-2015,toi-2015,Transit,transit,2023,2023,false,2020s,3.348237,3.309,9.2,530.9,47.3444,232.1326528,27.361073
WASP-102 b,WASP-102,wasp-102,Transit,transit,2025,2025,false,2020s,2.709813,14.90794433,197.68926915,1671.0,535.689,336.4643016,15.8566392
TOI-5573 b,TOI-5573,toi-5573,Transit,transit,2025,2025,false,2020s,8.79758977,9.75,112.0,528.0,186.562,136.4259999,55.3071309
HD 191939 g,HD 191939,hd 191939,Radial Velocity,radial velocity,2022,2022,false,2020s,284.0,3.74,13.5,278.0,53.6089,302.0256247,66.8503014
TOI-677 b,TOI-677,toi-677,Transit,transit,2020,2020,false,2020s,11.2365985,13.11450742,392.20025424,1252.0,141.812,144.1193594,-50.4630933
TOI-4529 b,TOI-4529,toi-4529,Transit,transit,2026,2026,false,2020s,5.879577,1.77,4.9,511.0,28.384,16.9688462,12.8809549
TOI-4364 b,TOI-4364,toi-4364,Transit,transit,2025,2025,false,2020s,5.424019,2.01,4.7,488.0,43.9662,80.066927,-4.2392481
TOI-5027 b,TOI-5027,toi-5027,Transit,transit,2025,2025,false,2020s,10.24368,10.76062147,642.01338214,1056.0,204.429,243.8850212,-69.2170972
TOI-1836 b,TOI-1836,toi-1836,Transit,transit,2024,2024,false,2020s,20.380799,8.00321222,38.45723725,966.0,191.649,245.9079242,54.6900774
TOI-2537 b,TOI-2537,toi-2537,Transit,transit,2024,2024,false,2020s,94.1022,11.25381662,415.40172795,338.0,184.986,54.3882661,10.0577464
TOI-2295 b,TOI-2295,toi-2295,Transit,transit,2024,2024,false,2020s,30.033302,16.47720163,278.09985612,747.0,126.279,281.5761962,50.4924657
TOI-3135 b,TOI-3135,toi-3135,Transit,transit,2025,2025,false,2020s,3.7065585,13.65253849,327.36325921,1292.0,221.673,207.8592276,-69.7725635
TOI-4794 b,TOI-4794,toi-4794,Transit,transit,2025,2025,false,2020s,3.5658116,14.35870428,308.29355479,1673.0,543.008,110.4835517,-12.5654781
TOI-1117 c,TOI-1117,toi-1117,Radial Velocity,radial velocity,2025,2025,false,2020s,4.579,2.91,8.78,1210.0,167.598,273.6020606,-66.4199742
TOI-1117 d,TOI-1117,toi-1117,Radial Velocity,radial velocity,2025,2025,false,2020s,8.665,3.27,10.71,978.0,167.598,273.6020606,-66.4199742
TOI-5322 b,TOI-5322,toi-5322,Transit,transit,2025,2025,false,2020s,5.4233207,16.6117094,184.02264765,1350.0,476.899,6.5293373,14.3364283
TOI-5340 b,TOI-5340,toi-5340,Transit,transit,2025,2025,false,2020s,4.9394392,15.07607904,270.15414595,1566.0,532.629,59.3094816,22.3783373
TOI-4961 b,TOI-4961,toi-4961,Transit,transit,2025,2025,false,2020s,7.479182,12.34108775,572.0911326,919.0,213.073,192.5018624,-59.8919345
TOI-6695 b,TOI-6695,toi-6695,Transit,transit,2025,2025,false,2020s,80.389,9.52763359,66.74396547,599.0,282.536,129.5720221,-23.550217
TOI-3486 b,TOI-3486,toi-3486,Transit,transit,2025,2025,false,2020s,2.21778105,10.5700688,99.16246298,1190.0,154.715,249.4432035,-59.3051077
TOI-5210 b,TOI-5210,toi-5210,Transit,transit,2025,2025,false,2020s,4.5661061,10.72699453,81.99972901,1286.0,302.086,314.316923,21.9502055
TOI-1468 c,TOI-1468,toi-1468,Transit,transit,2022,2022,false,2020s,15.532477,2.126,4.1,338.1,24.7399,16.6538724,19.2249195
TOI-1468 b,TOI-1468,toi-1468,Transit,transit,2022,2022,false,2020s,1.8805201,1.401,3.04,683.5,24.7399,16.6538724,19.2249195
TOI-5882 b,TOI-5882,toi-5882,Transit,transit,2025,2025,false,2020s,7.148972,11.46678726,6995.40323807,1515.0,416.104,311.8886385,34.7374918
TOI-6894 b,TOI-6894,toi-6894,Transit,transit,2025,2025,false,2020s,3.37077196,9.5836785,53.39517238,417.9,73.8131,173.4691418,12.4510906
TOI-2989 b,TOI-2989,toi-2989,Transit,transit,2025,2025,false,2020s,3.122832,12.55405838,953.485221,1001.0,195.795,171.2316754,-27.0623619
TOI-3593 b,TOI-3593,toi-3593,Transit,transit,2025,2025,false,2020s,3.8212867,11.02963701,565.73456446,1170.0,226.63,331.506364,34.2116583
TOI-5300 b,TOI-5300,toi-5300,Transit,transit,2025,2025,false,2020s,2.262196,9.86390302,190.6970442,1043.0,162.51,356.481137,0.4587978
MASCARA-4 b,MASCARA-4,mascara-4,Transit,transit,2020,2020,false,2020s,2.8240932,16.98160576,532.36258173,2250.0,170.696,147.5800667,-66.1139253
TOI-5386 A b,TOI-5386 A,toi-5386 a,Transit,transit,2025,2025,false,2020s,3.62156552,14.70618268,155.10026262,1488.0,394.486,226.1069193,60.5362318
Kepler-10 d,Kepler-10,kepler-10,Radial Velocity,radial velocity,2023,2023,false,2020s,151.06,3.49,12.0,387.0,185.506,285.679298,50.2414842
TOI-1117 b,TOI-1117,toi-1117,Transit,transit,2025,2025,false,2020s,2.22816,2.46,8.9,1538.0,167.598,273.6020606,-66.4199742
TOI-2031 A b,TOI-2031 A,toi-2031 a,Transit,transit,2025,2025,false,2020s,5.71548654,14.20177855,254.2627256,1358.0,276.105,331.1178077,81.5659509
TOI-3682 b,TOI-3682,toi-3682,Transit,transit,2025,2025,false,2020s,3.3462406,12.80065596,69.28659273,1657.0,404.211,50.2752271,25.2972658
TOI-3980 b,TOI-3980,toi-3980,Transit,transit,2025,2025,false,2020s,3.6089254,14.4595851,187.51876013,1621.0,486.721,12.8419374,59.5758606
TOI-2992 b,TOI-2992,toi-2992,Transit,transit,2025,2025,false,2020s,3.007812,13.75341932,1058.36859531,1726.0,542.026,164.3165643,-32.3224375
TOI-4487 A b,TOI-4487 A,toi-4487 a,Transit,transit,2025,2025,false,2020s,3.9540709,14.60530185,397.28550875,1639.0,479.145,306.4220814,45.9710306
TOI-1438 c,TOI-1438,toi-1438,Transit,transit,2025,2025,false,2020s,9.428089,2.75,10.6,794.0,110.513,280.9237844,74.9378327
L 98-59 e,L 98-59,l 98-59,Radial Velocity,radial velocity,2021,2021,false,2020s,12.8278,1.49,2.82,347.0,10.6194,124.5328604,-68.3144658
L 98-59 f,L 98-59,l 98-59,Radial Velocity,radial velocity,2025,2025,false,2020s,23.064,1.48,2.8,285.0,10.6194,124.5328604,-68.3144658
K2-388 b,K2-388,k2-388,Transit,transit,2022,2022,false,2020s,6.33932,3.9,14.5,874.0,290.495,352.7139342,-11.0773564
TOI-2076 e,TOI-2076,toi-2076,Transit,transit,2025,2025,false,2020s,3.0223445,1.355,2.4,1138.0,41.9091,217.3920159,39.7903991
TOI-2076 d,TOI-2076,toi-2076,Transit,transit,2021,2021,false,2020s,35.125686,3.43087751,29.0,457.68,41.9091,217.3920159,39.7903991
TOI-201 b,TOI-201,toi-201,Transit,transit,2021,2021,false,2020s,52.977946,11.82547464,184.34047606,759.0,113.825,87.4017825,-54.910423
TOI-201 c,TOI-201,toi-201,Transit Timing Variations,transit timing variations,2025,2025,false,2020s,2800.0,11.13051784,4513.1633794,,113.825,87.4017825,-54.910423
TOI-4773 b,TOI-4773,toi-4773,Transit,transit,2025,2025,false,2020s,1.7452851,15.22179579,1687.66884117,2255.0,492.888,114.9426489,-21.4856184
TOI-5261 b,TOI-5261,toi-5261,Transit,transit,2025,2025,false,2020s,4.1509768,11.60129502,3651.84839643,1244.0,377.054,305.4585453,19.4358468
TOI-2719 b,TOI-2719,toi-2719,Transit,transit,2025,2025,false,2020s,3.37594,5.98,29.9,1710.0,588.368,71.5549449,-0.8048725
HIP 41378 g,HIP 41378,hip 41378,Radial Velocity,radial velocity,2025,2025,false,2020s,62.06,2.54,7.0,605.0,106.289,126.6158279,10.0803708
TIC 257060897 b,TIC 257060897,tic 257060897,Transit,transit,2021,2021,false,2020s,3.66003639,17.26183028,201.50321004,1775.0,505.703,227.5321527,72.7103128
TOI-2322 b,TOI-2322,toi-2322,Transit,transit,2025,2025,false,2020s,11.30717,0.994,2.31,603.1,59.861,116.9731027,-71.0019671
TOI-5350 b,TOI-5350,toi-5350,Transit,transit,2025,2025,false,2020s,7.581367,12.41955062,2094.48920213,1195.0,277.419,74.4023015,21.6019759
TOI-6420 b,TOI-6420,toi-6420,Transit,transit,2025,2025,false,2020s,6.961508,11.93756445,2606.1929374,1213.0,634.712,125.5443036,-19.1242852
TOI-6303 b,TOI-6303,toi-6303,Transit,transit,2025,2025,false,2020s,9.485236,11.59,2493.0,541.0,152.219,46.7806502,40.147174
TOI-7149 b,TOI-7149,toi-7149,Transit,transit,2025,2025,false,2020s,2.65206166,13.2,224.0,593.0,126.126,244.7384657,19.1758116
TOI-6054.02,TOI-6054,toi-6054,Transit,transit,2024,2024,false,2020s,12.563636,2.82,9.3,1143.0,79.407,56.337007,60.350917
TOI-2141 c,TOI-2141,toi-2141,Radial Velocity,radial velocity,2025,2025,false,2020s,5.4624,2.35,6.14,1095.0,77.682,258.7623456,18.3403449
TOI-1346 c,TOI-1346,toi-1346,Transit,transit,2025,2025,false,2020s,5.502558,2.23,5.6,928.0,115.45,256.6226752,68.8433031
TOI-6000 b,TOI-6000,toi-6000,Transit,transit,2025,2025,false,2020s,0.448959,0.94,0.779,1120.0,75.7664,292.6062979,68.1545924
HD 63433 b,HD 63433,hd 63433,Transit,transit,2020,2020,false,2020s,7.1079475,2.14,21.755,967.11,22.4035,117.4793699,27.3631342
TOI-2093 c,TOI-2093,toi-2093,Transit,transit,2025,2025,false,2020s,53.81149,2.3,15.8,329.0,82.7982,302.7375229,70.8696532
TOI-756 c,TOI-756,toi-756,Radial Velocity,radial velocity,2025,2025,false,2020s,149.4,13.0,1287.20504835,194.0,86.1759,192.103738,-45.4704709
TOI-6109 c,TOI-6109,toi-6109,Transit,transit,2025,2025,false,2020s,8.538878,4.8326,20.8,786.0,151.738,50.1319206,42.6069564
TOI-2093 b,TOI-2093,toi-2093,Radial Velocity,radial velocity,2025,2025,false,2020s,12.836,3.25,10.6,535.0,82.7982,302.7375229,70.8696532
HD 63433 c,HD 63433,hd 63433,Transit,transit,2020,2020,false,2020s,20.5438281,2.692,15.539,678.92,22.4035,117.4793699,27.3631342
TOI-178 d,TOI-178,toi-178,Transit,transit,2021,2021,false,2020s,6.557569,2.695,5.2,690.0,62.699,7.3020115,-30.4541159
TOI-178 e,TOI-178,toi-178,Transit,transit,2021,2021,false,2020s,9.96318,2.301,3.48,600.0,62.699,7.3020115,-30.4541159
TOI-2449 b,TOI-2449,toi-2449,Transit,transit,2025,2025,false,2020s,106.14468,11.24,222.0,400.0,156.786,67.984371,-34.4555327
TOI-1685 b,TOI-1685,toi-1685,Transit,transit,2021,2021,false,2020s,0.66913923,1.421,3.07,1000.0,37.6153,68.5939529,43.0370395
WASP-110 b,WASP-110,wasp-110,Transit,transit,2021,2021,false,2020s,3.7784022,13.19297028,154.78243421,1158.0,274.96,305.8724366,-44.0587001
TOI-1422 b,TOI-1422,toi-1422,Transit,transit,2022,2022,false,2020s,12.99894,3.83,9.5,870.0,155.141,354.240829,39.6392793
HD 152843 b,HD 152843,hd 152843,Transit,transit,2021,2021,false,2020s,11.62071,3.05,9.82,1003.11,107.898,253.7848853,20.491524
TOI-178 b,TOI-178,toi-178,Transit,transit,2021,2021,false,2020s,1.9145601,1.2,0.96,1040.0,62.699,7.3020115,-30.4541159
TOI-178 c,TOI-178,toi-178,Transit,transit,2021,2021,false,2020s,3.238486,1.754,4.64,873.0,62.699,7.3020115,-30.4541159
TOI-756 b,TOI-756,toi-756,Transit,transit,2025,2025,false,2020s,1.2392495,2.81,9.83,934.0,86.1759,192.103738,-45.4704709
Kepler-1980 b,Kepler-1980,kepler-1980,Transit,transit,2023,2023,false,2020s,33.0257179,2.21,5.52,564.0,1709.4,295.1672065,38.637039
Kepler-1126 c,Kepler-1126,kepler-1126,Transit,transit,2023,2023,false,2020s,199.66876,1.45,2.7,305.0,635.736,285.691955,45.6893993
EPIC 249893012 b,EPIC 249893012,epic 249893012,Transit,transit,2020,2020,false,2020s,3.5951,1.95,8.75,1616.0,321.296,228.2482353,-16.7246474
EPIC 249893012 c,EPIC 249893012,epic 249893012,Transit,transit,2020,2020,false,2020s,15.624,3.67,14.67,990.0,321.296,228.2482353,-16.7246474
OGLE-2018-BLG-0677L b,OGLE-2018-BLG-0677L,ogle-2018-blg-0677l,Microlensing,microlensing,2020,2020,false,2020s,,1.82,3.96,,7580.0,268.751125,-32.0165306
Kepler-1987 b,Kepler-1987,kepler-1987,Transit,transit,2023,2023,false,2020s,2.345863002,1.23,2.04,997.0,595.683,295.8254663,42.9433716
Kepler-1989 b,Kepler-1989,kepler-1989,Transit,transit,2023,2023,false,2020s,10.161023528,4.62,19.3,904.0,1252.13,290.7351869,44.091262
EPIC 249893012 d,EPIC 249893012,epic 249893012,Transit,transit,2020,2020,false,2020s,35.747,3.94,10.18,752.0,321.296,228.2482353,-16.7246474
OGLE-2018-BLG-1700L b,OGLE-2018-BLG-1700L,ogle-2018-blg-1700l,Microlensing,microlensing,2020,2020,false,2020s,,12.9,1400.0,,7600.0,269.956042,-28.5286389
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,ogle-2015-blg-1771l,Microlensing,microlensing,2020,2020,false,2020s,,14.3,138.0,,7070.0,268.799,-28.86275
Kepler-416 d,Kepler-416,kepler-416,Transit,transit,2023,2023,false,2020s,3.07644709,1.61,3.22,1253.0,690.819,291.5569554,39.2272923
Kepler-975 c,Kepler-975,kepler-975,Transit,transit,2023,2023,false,2020s,5.05821338,10.69,80.2,1168.0,426.088,290.54851,38.4952415
Kepler-1996 b,Kepler-1996,kepler-1996,Transit,transit,2023,2023,false,2020s,32.376183,2.26,5.73,392.0,440.561,285.2537555,46.5822183
Kepler-1052 c,Kepler-1052,kepler-1052,Transit,transit,2023,2023,false,2020s,180.921729,2.3,5.9,302.0,943.444,295.34273,46.6022134
TOI-5736 b,TOI-5736,toi-5736,Transit,transit,2025,2025,false,2020s,0.64899,1.56,3.05,1311.0,92.3604,213.7583971,49.5009379
TOI-5489 c,TOI-5489,toi-5489,Transit,transit,2025,2025,false,2020s,4.92126,1.28,2.18,536.0,45.0907,128.691294,11.4895882
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,ogle-2012-blg-0838l,Microlensing,microlensing,2020,2020,false,2020s,,8.39,53.1,,6320.0,273.003083,-25.7116111
Kepler-1491 c,Kepler-1491,kepler-1491,Transit,transit,2023,2023,false,2020s,61.569765,2.44,6.53,530.0,2065.59,293.6297645,45.7406293
Kepler-290 d,Kepler-290,kepler-290,Transit,transit,2023,2023,false,2020s,0.764017553,0.86,0.566,1589.0,694.627,286.4100307,42.6815137
Kepler-549 d,Kepler-549,kepler-549,Transit,transit,2023,2023,false,2020s,24.61480613,4.2,16.4,586.0,635.145,283.0228527,47.2611431
GJ 1061 d,GJ 1061,gj 1061,Radial Velocity,radial velocity,2020,2020,false,2020s,13.031,1.16,1.64,,3.67278,54.0032486,-44.5143104
TOI-4940 b,TOI-4940,toi-4940,Transit,transit,2025,2025,false,2020s,25.867811,6.61,89.0,643.0,345.659,58.2511684,-62.4079681
Kepler-864 c,Kepler-864,kepler-864,Transit,transit,2023,2023,false,2020s,2.42150341,1.62,3.26,1532.0,2022.9,285.0570943,46.3206074
Kepler-1976 b,Kepler-1976,kepler-1976,Transit Timing Variations,transit timing variations,2023,2023,false,2020s,4.959319244,12.21,,1103.0,1314.51,292.16706,48.7275345
Kepler-2000 c,Kepler-2000,kepler-2000,Transit,transit,2023,2023,false,2020s,20.6180348,1.57,3.09,359.0,320.588,285.5743032,49.9621218
TOI-521 b,TOI-521,toi-521,Transit,transit,2025,2025,false,2020s,1.54285047,1.98,5.3,794.0,60.9425,123.3442567,12.2221079
TOI-1648 b,TOI-1648,toi-1648,Transit,transit,2025,2025,false,2020s,7.331602,2.54,7.4,799.0,69.835,45.4011794,69.2299235
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,ogle-2016-blg-1227l,Microlensing,microlensing,2020,2020,false,2020s,,13.9,250.0,,,265.597125,-33.7597778
Kepler-1992 b,Kepler-1992,kepler-1992,Transit,transit,2023,2023,false,2020s,15.6112238,0.91,0.693,637.0,532.955,295.0902409,45.0811045
TOI-333 b,TOI-333,toi-333,Transit,transit,2025,2025,false,2020s,3.7852503,4.26,20.1,1445.0,352.269,353.3574989,-41.1715206
TOI-2076 b,TOI-2076,toi-2076,Transit,transit,2021,2021,false,2020s,10.355235,2.39,16.1,738.0,41.9091,217.3920159,39.7903991
TOI-4507 b,TOI-4507,toi-4507,Transit,transit,2025,2025,false,2020s,104.61611,8.2,20.0,562.01,178.26,80.4513677,-69.9882175
Kepler-1990 c,Kepler-1990,kepler-1990,Transit,transit,2023,2023,false,2020s,4.06844957,0.98,0.904,1170.0,392.739,299.7047433,44.4357068
Kepler-763 d,Kepler-763,kepler-763,Transit,transit,2023,2023,false,2020s,6.50327035,1.67,3.43,804.0,962.459,292.1445534,47.1573604
Kepler-1814 c,Kepler-1814,kepler-1814,Transit,transit,2023,2023,false,2020s,0.626281766,1.76,3.75,1711.0,726.346,285.2166767,41.2824449
TOI-7166 b,TOI-7166,toi-7166,Transit,transit,2025,2025,false,2020s,12.92063621,2.01,4.7,249.0,35.4153,320.6806363,8.8893975
TOI-5349 b,TOI-5349,toi-5349,Transit,transit,2026,2026,false,2020s,3.317921,10.2,127.4,719.0,188.336,52.7125703,20.8796279
Kepler-1649 c,Kepler-1649,kepler-1649,Transit,transit,2020,2020,false,2020s,19.53527,1.06,1.2,234.0,92.1913,292.5029676,41.8299933
Kepler-1991 c,Kepler-1991,kepler-1991,Transit,transit,2023,2023,false,2020s,22.79020351,2.57,7.13,634.0,855.82,285.0360506,45.0709909
Kepler-1982 b,Kepler-1982,kepler-1982,Transit,transit,2023,2023,false,2020s,3.82315697,0.77,0.381,1282.0,558.855,287.4099905,39.6586267
Kepler-1859 c,Kepler-1859,kepler-1859,Transit,transit,2023,2023,false,2020s,3.59645081,1.66,3.39,1327.0,1331.25,293.9886751,46.7179996
Kepler-1996 c,Kepler-1996,kepler-1996,Transit,transit,2023,2023,false,2020s,92.7297248,2.81,8.3,276.0,440.561,285.2537555,46.5822183
Kepler-1988 b,Kepler-1988,kepler-1988,Transit,transit,2023,2023,false,2020s,11.49500229,1.53,2.96,1105.0,513.426,298.6738034,43.7955099
KOI-1783.02,KOI-1783,koi-1783,Transit,transit,2020,2020,false,2020s,284.215,5.44,15.0,321.0,865.73,289.3414629,46.988155
Kepler-2001 c,Kepler-2001,kepler-2001,Transit,transit,2023,2023,false,2020s,14.092583189,1.82,3.97,597.0,776.55,291.6594558,50.5838585
Kepler-1471 c,Kepler-1471,kepler-1471,Transit,transit,2023,2023,false,2020s,11.6044881,1.88,4.19,841.0,978.678,289.6649171,50.0200612
Kepler-164 e,Kepler-164,kepler-164,Transit,transit,2023,2023,false,2020s,94.886902,4.24,16.7,429.0,890.758,287.7808115,47.6298453
Kepler-1921 c,Kepler-1921,kepler-1921,Transit,transit,2023,2023,false,2020s,3.15722086,1.41,2.57,1791.0,928.989,300.3161723,45.4953271
Kepler-1998 b,Kepler-1998,kepler-1998,Transit,transit,2023,2023,false,2020s,3.03267135,0.6,0.156,1187.0,340.965,283.4291536,47.5923973
WASP-108 b,WASP-108,wasp-108,Transit,transit,2020,2020,false,2020s,2.67555212374,15.13212395,283.50293904,1589.0,258.777,195.8281644,-49.6397727
TOI-7510 c,TOI-7510,toi-7510,Transit,transit,2025,2025,false,2020s,22.5687423,10.81,131.0,702.0,249.006,273.728188,-54.4340547
TOI-6448 b,TOI-6448,toi-6448,Transit,transit,2025,2025,false,2020s,14.844261,8.47398941,54.0,745.0,386.879,110.1704109,-33.9223285
OGLE-2018-BLG-1428L b,OGLE-2018-BLG-1428L,ogle-2018-blg-1428l,Microlensing,microlensing,2021,2021,false,2020s,,14.0,240.0,,6220.0,265.548708,-26.1378889
OGLE-2017-BLG-1049L b,OGLE-2017-BLG-1049L,ogle-2017-blg-1049l,Microlensing,microlensing,2020,2020,false,2020s,,12.8,1760.0,,5670.0,269.533542,-27.1442222
KMT-2019-BLG-0842L b,KMT-2019-BLG-0842L,kmt-2019-blg-0842l,Microlensing,microlensing,2020,2020,false,2020s,,3.19,10.28,,3320.0,268.458458,-29.8774389
Kepler-1684 b,Kepler-1684,kepler-1684,Transit,transit,2020,2020,false,2020s,47.7055,2.87084792,8.6,347.0,621.996,294.0054181,46.3106625
Kepler-1679 b,Kepler-1679,kepler-1679,Transit,transit,2020,2020,false,2020s,9.75376,2.0692036,4.93,813.0,909.28,293.9005786,50.4270507
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,kmt-2016-blg-2397l,Microlensing,microlensing,2020,2020,false,2020s,,13.2,836.0,,4880.0,266.212542,-23.2013806
HD 107148 c,HD 107148,hd 107148,Radial Velocity,radial velocity,2021,2021,false,2020s,18.3267,4.7,19.89605828,,49.4156,184.8059773,-3.3199927
Kepler-1687 b,Kepler-1687,kepler-1687,Transit,transit,2020,2020,false,2020s,5.77954,1.65623882,3.38,598.0,417.014,289.7428363,50.7870626
Kepler-1688 b,Kepler-1688,kepler-1688,Transit,transit,2020,2020,false,2020s,5.62012,1.26174569,2.13,772.0,567.44687087,289.5530051,41.2978532
OGLE-2017-BLG-0604L b,OGLE-2017-BLG-0604L,ogle-2017-blg-0604l,Microlensing,microlensing,2020,2020,false,2020s,,14.2,160.0,,3950.0,267.891667,-30.9465556
HD 136925 b,HD 136925,hd 136925,Radial Velocity,radial velocity,2021,2021,false,2020s,4540.0,13.9,266.97586188,,47.874,230.7157509,13.3663117
HD 156668 c,HD 156668,hd 156668,Radial Velocity,radial velocity,2021,2021,false,2020s,811.3,6.17,31.49679513,,24.3323,259.4183491,29.228161
Kepler-462 c,Kepler-462,kepler-462,Transit,transit,2020,2020,false,2020s,207.62,4.0,6.0,453.0,596.625,299.8211502,43.8142793
HD 164922 e,HD 164922,hd 164922,Radial Velocity,radial velocity,2021,2021,false,2020s,41.763,3.23,10.52012027,,22.0016,270.6304652,26.3104077
EPIC 201757695.02,EPIC 201757695,epic 201757695,Transit,transit,2020,2020,false,2020s,2.0478,0.90819,0.688,,577.6,173.9385102,4.6164303
KMT-2023-BLG-0548L b,KMT-2023-BLG-0548L,kmt-2023-blg-0548l,Microlensing,microlensing,2025,2025,false,2020s,,13.1,1086.97315194,,6830.0,270.347625,-27.10675
KMT-2024-BLG-2059L b,KMT-2024-BLG-2059L,kmt-2024-blg-2059l,Microlensing,microlensing,2025,2025,false,2020s,,2.54,6.99222495,,6070.0,270.92975,-28.5681889
Kepler-1664 b,Kepler-1664,kepler-1664,Transit,transit,2020,2020,false,2020s,14.3868,3.03320653,9.45,776.0,626.691,286.8527157,49.2616668
Kepler-1001 c,Kepler-1001,kepler-1001,Transit,transit,2020,2020,false,2020s,9.18186,1.57799279,3.11,804.0,928.978,286.2739151,48.6186972
HD 3765 b,HD 3765,hd 3765,Radial Velocity,radial velocity,2021,2021,false,2020s,1211.0,8.56,54.98431441,,17.926,10.2072994,40.1842918
Kepler-1701 b,Kepler-1701,kepler-1701,Transit,transit,2020,2020,false,2020s,169.134,2.22186207,5.57,273.0,584.142,286.6088625,41.8892986
Kepler-1702 b,Kepler-1702,kepler-1702,Transit,transit,2020,2020,false,2020s,18.5012,1.60190793,3.2,555.0,857.14,284.9724842,44.5674794
HD 4760 b,HD 4760,hd 4760,Radial Velocity,radial velocity,2021,2021,false,2020s,434.0,12.3,4417.837,,537.873,12.4161652,6.4071412
Kepler-1665 b,Kepler-1665,kepler-1665,Transit,transit,2020,2020,false,2020s,11.9548,2.83910787,8.44,906.0,335.515,290.39624,41.0399229
Kepler-1698 b,Kepler-1698,kepler-1698,Transit,transit,2020,2020,false,2020s,1.2107,1.07315686,1.25,1351.0,222.345,293.3450181,39.2577469
TYC 0434-04538-1 b,TYC 0434-04538-1,tyc 0434-04538-1,Radial Velocity,radial velocity,2021,2021,false,2020s,193.2,12.7,1938.763,,613.422,271.3396528,2.0622774
Kepler-1700 b,Kepler-1700,kepler-1700,Transit,transit,2020,2020,false,2020s,234.239,2.90129941,8.76,329.0,717.597,286.9497376,45.3537626
Kepler-1697 b,Kepler-1697,kepler-1697,Transit,transit,2020,2020,false,2020s,33.4969,1.25954761,2.12,630.0,247.771,287.663331,43.4713782
HD 13808 b,HD 13808,hd 13808,Radial Velocity,radial velocity,2021,2021,false,2020s,14.1815,3.35,11.2,,28.2305,33.1780708,-53.7437591
HD 13808 c,HD 13808,hd 13808,Radial Velocity,radial velocity,2021,2021,false,2020s,53.753,3.13,9.96,,28.2305,33.1780708,-53.7437591
HATS-37 A b,HATS-37 A,hats-37 a,Transit,transit,2020,2020,false,2020s,4.3315366,6.792654,31.46517,1085.0,211.896,199.80183,-22.9868431
GJ 480 b,GJ 480,gj 480,Radial Velocity,radial velocity,2020,2020,false,2020s,9.567,3.69,13.2,,14.2358,189.7134226,11.6950708
HD 216520 c,HD 216520,hd 216520,Radial Velocity,radial velocity,2020,2020,false,2020s,154.43,3.03,9.44,,19.552,341.8768719,83.6975307
HIP 107772 b,HIP 107772,hip 107772,Radial Velocity,radial velocity,2020,2020,false,2020s,55.199,3.64,12.9,,23.6434,327.4977057,-41.2440371
HD 238090 b,HD 238090,hd 238090,Radial Velocity,radial velocity,2020,2020,false,2020s,13.671,2.52,6.89,469.6,15.2354,183.0886375,54.486153
Kepler-1667 b,Kepler-1667,kepler-1667,Transit,transit,2020,2020,false,2020s,83.5781,2.98385261,9.19,655.0,626.819,283.5329505,48.0943604
GJ 414 A c,GJ 414 A,gj 414 a,Radial Velocity,radial velocity,2021,2021,false,2020s,749.83,8.4,53.83,124.7,11.8893,167.7745044,30.4451688
GJ 414 A b,GJ 414 A,gj 414 a,Radial Velocity,radial velocity,2021,2021,false,2020s,50.8,2.63,7.6,308.6,11.8893,167.7745044,30.4451688
